Image_Name,Area_mm2,Perimeter_mm,Diameter_mm,Target
Huh7_Lx2_scr_DMSO_28.09.23_4x_18.tif,1.9226444444444448,15.80268820444743,3.45469970703125,
Huh7_Lx2_scr_DMSO_28.09.23_4x_18.tif,0.0420888888888889,1.1136921509106954,0.2839029693603516,
Huh7_Lx2_scr_DMSO_28.09.23_4x_18.tif,4.30488888888889,18.146478472948075,3.808018798828125,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.003966666666666668,0.24808801968892416,0.08439392725626628,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.0024222222222222227,0.18485281189282737,0.06009318669637045,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.001316666666666667,0.13737734278043112,0.04633293469746908,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.0012055555555555559,0.13461591998736064,0.04477287610371908,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.6831222222222224,3.457726282278697,1.030164794921875,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.0021111111111111113,0.18094756841659548,0.06565972010294596,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,1.5839777777777782,18.763257185618084,3.421171875,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,0.0015388888888888891,0.23347210049629213,0.07345730463663737,
Huh7_Lx2_scr_DMSO_28.09.23_4x_19.tif,4.773183333333335,20.226191058158875,3.9901692708333334,
